GameID,LeagueIndex,Age,HoursPerWeek,TotalHours,APM,SelectByHotkeys,AssignToHotkeys,UniqueHotkeys,MinimapAttacks,MinimapRightClicks,NumberOfPACs,GapBetweenPACs,ActionLatency,ActionsInPAC,TotalMapExplored,WorkersMade,UniqueUnitsMade,ComplexUnitsMade,ComplexAbilitiesUsed
7245,2,29,4,100,53.6172,0.0008444603,6.95437927197584e-05,3,8.94134477825465e-05,8.94134477825465e-05,0.0034374503,64.3826,80.2543,2.7543,25,0.00072524,4,0.0,0.00018876
7253,4,20,10,500,93.8982,0.0020225188,0.0003857381,3,0.000177231,0.0004795663,0.0033673895,41.3416,60.9907,4.7245,26,0.0017515,10,4.17014178482068e-05,5.2127e-05
7260,4,21,20,500,134.7708,0.0031358363,0.0005886382,3,0.0,0.0010060362,0.0044415429,35.256,48.5398,4.7711,28,0.0012094,6,0.0,0.0
7266,6,18,24,800,160.3662,0.0048101427,0.0004459735,5,0.000254842,0.0008760194,0.0050172018,32.586,42.019,5.0444,28,0.0017839,6,0.0,4.7783e-05
7267,2,16,24,1024,142.767,0.0059620109,0.0005692372,5,0.0,0.0002995985,0.0040146204,34.412,52.9403,5.3172,22,0.0011684,7,0.0,0.00016478
7271,5,21,28,1460,153.8316,0.0056516771,0.000612095,4,0.0002652412,0.000489676,0.0031012813,26.4371,54.6579,7.5,21,0.00048968,3,0.0,0.0
7274,3,23,10,300,97.0914,0.0027034793,0.0006660746,4,0.0,3.91808588444259e-05,0.0037352419,55.2,61.1049,4.2308,23,0.00070526,6,0.0,0.00032651
7281,5,16,14,700,154.7772,0.0027820183,0.000311345,5,6.02603246022819e-05,0.0005423429,0.004147919,20.932,48.8426,6.3559,27,0.0017877,10,9.03904869034228e-05,0.00011048
7282,4,23,20,900,90.8352,0.0036803859,0.0004071916,5,1.56612165633026e-05,0.0006734323,0.0031322433,41.0251,65.28,4.62,19,0.0005638,5,0.0,0.0
7285,5,24,10,800,130.5954,0.0034290315,0.0001804753,4,1.38827187916482e-05,0.0009440249,0.0041786984,24.2267,48.5581,5.0,21,0.0019297,7,0.0,0.0
7290,5,24,6,500,112.7994,0.0035991312,0.0003878374,5,4.6540490226497e-05,0.0003568104,0.0042196711,34.2435,51.25,4.1544,24,0.00082222,5,0.0,0.0
7291,4,21,20,200,68.9058,0.0003865074,0.0001932537,0,0.0,0.0003513703,0.0037596627,36.939,62.5234,3.3832,15,0.00096627,6,0.0,0.00014055
7302,3,23,12,600,110.706,0.0039789118,0.000373023,5,2.48681985476972e-05,2.48681985476972e-05,0.003133393,43.904,66.3492,5.4365,19,0.00096986,5,0.0,0.0
7304,6,18,10,600,134.835,0.0031402142,0.0006085686,6,0.0,0.0006329114,0.002677702,34.7156,55.2364,8.4091,16,0.0015336,5,0.0,0.0
7313,4,23,2,150,133.3014,0.0019234057,0.0003419388,2,0.0,0.0002279592,0.0036330997,23.1181,49.051,6.0275,21,0.00095458,6,0.0,0.0
7333,3,22,10,500,73.4838,0.0033890164,0.0002935369,7,0.0,0.0003469072,0.0035090996,54.7023,73.3536,3.0418,17,0.00070716,7,0.0,6.6713e-05
7334,4,19,28,240,102.4092,0.0026846517,0.0004583552,5,0.0,0.0003055701,0.0031866597,35.0897,48.0822,5.2808,19,0.00091671,6,0.0,0.00010913
7350,5,23,16,500,100.5564,0.0030815631,0.0003442172,2,9.83477576711251e-05,0.0004261736,0.0033766063,35.0049,67.9417,4.7524,21,0.00077039,7,0.0,0.00013113
7354,4,30,12,500,136.3038,0.0053631088,0.0006044487,4,0.0002637595,0.0005604888,0.0035167927,27.8245,58.825,5.8563,21,0.00085722,6,2.19799542816951e-05,0.0
7367,5,18,24,900,112.692,0.0074544884,0.0004969659,5,0.0001307805,0.0005492781,0.0042634442,41.5062,64.4172,3.1779,22,0.00075853,5,0.0,0.0
7368,6,20,10,650,194.1546,0.0073223105,0.0005368263,7,0.000225467,0.0003757784,0.0057118317,18.5311,33.8346,4.9135,31,0.00081598,7,0.0,0.0
7372,4,19,12,500,132.1308,0.0082137755,0.0006055525,3,0.0,0.0003726477,0.003338302,37.8131,62.586,5.3116,15,0.00068319,8,0.0001552699,0.00029501
7374,5,21,24,1460,121.8,0.0042778341,0.0002251492,2,2.81436451649218e-05,0.0003377237,0.0026455026,32.2151,81.1915,7.0319,15,0.00078802,5,0.0,0.0
7376,2,25,4,150,119.1336,0.0059776588,0.0004154357,3,4.61595273264402e-05,0.0003461965,0.002146418,70.3913,76.043,7.7419,12,0.0010155,5,0.0,0.0001154
7377,5,20,2,400,122.9772,0.0024278215,0.0005085302,8,0.0,0.0,0.0035269029,35.2897,47.5349,5.7023,22,0.0016896,7,8.20209973753281e-05,0.00014764
7389,4,23,20,900,88.1538,0.00194747,0.0002412795,0,3.44684957948435e-05,0.0008272439,0.0026885427,65.9871,74.1795,5.6731,20,0.0018441,4,0.0,0.0
7391,6,24,20,1000,125.1288,0.0023557355,0.0003699089,7,4.54274070036082e-05,0.0001557511,0.0051138281,30.0839,45.8325,4.1079,34,0.00073982,7,0.0,0.0
7394,4,25,24,700,106.3242,0.0008185911,0.0002046478,6,0.0,0.0002160171,0.0039224158,37.8023,52.8464,4.9217,20,0.00080722,7,0.0,0.0
7402,4,24,8,50,95.0334,0.0011576754,0.0002894188,5,0.0002662653,0.0002431118,0.0030678398,48.3788,73.3434,5.4868,27,0.0020954,6,0.0,0.0
7409,6,17,12,600,128.151,0.0062817359,0.0005496519,7,0.0002224781,0.0003009998,0.0044495629,41.0619,52.1529,4.0088,23,0.0013087,5,0.0,0.0
7411,4,31,30,400,77.67,0.0006427047,0.0003274156,5,7.27590221187427e-05,0.0,0.0048991075,39.1563,56.9505,2.7896,20,0.00050931,7,8.48855258051998e-05,8.4886e-05
7412,4,23,16,450,61.3698,0.0011016602,0.0002562,1,2.56200040992007e-05,0.00023058,0.0037661406,53.863,55.8639,2.8231,14,0.00079422,4,0.0,0.0
7416,5,23,10,730,125.5248,0.00625,0.00032277,5,2.93427230046948e-05,0.0002053991,0.0044307512,36.32,53.8808,3.7616,17,0.0016725,6,0.0,0.0
7419,3,23,8,600,71.5272,0.0020665593,0.0005367687,5,0.0,4.02576489533011e-05,0.0032340311,32.1333,80.0996,4.0332,14,0.0010064,4,0.0,0.0
7424,6,20,28,1200,122.4426,0.0061087215,0.0002859888,6,1.14395533998353e-05,6.86373203990116e-05,0.0041067997,50.648,53.961,4.2201,21,0.00094948,5,0.0,0.0
7428,4,30,28,1000,119.3772,0.0022841043,0.0002667068,3,0.0002325136,0.0003282545,0.0040279563,34.1633,49.3311,4.9168,41,0.0007796,6,0.0,0.0
7430,6,18,4,208,161.0358,0.0057010135,0.0006837194,7,0.0001206564,0.0007742117,0.0040822072,37.6,49.6453,5.9778,30,0.0012568,7,0.0,4.0219e-05
7431,3,18,16,120,92.2134,0.0060583112,0.0005797993,6,0.0,0.0001656569,0.0028634987,55.5353,78.0826,4.0455,18,0.00081645,7,0.0,0.00015382
7433,4,17,24,1000,97.5594,0.0061320536,0.0003477535,3,0.0001043261,0.0,0.0030834145,49.3887,70.8872,4.0075,23,0.0010201,7,0.0,5.7959e-05
7434,4,20,16,1300,141.3726,0.0029396378,0.0003176304,3,1.24560922747316e-05,0.0001432451,0.0044405969,49.4607,53.8569,5.5063,25,0.00081587,11,0.0001494731,0.0001557
7440,5,21,2,700,110.1162,0.0017993602,0.0003998578,5,2.22143237959837e-05,8.88572951839346e-05,0.0038208637,30.924,53.8837,4.9884,16,0.00099964,7,0.0,0.00011107
7444,4,25,10,600,119.9988,0.0022930731,0.0002751688,5,7.33783387144115e-05,7.33783387144115e-05,0.0027333431,35.2703,81.0201,7.4832,18,0.001064,5,0.0,0.0
7446,4,20,14,100,115.002,0.0038057636,0.0001628134,3,0.0,0.0001831651,0.0026864214,38.5954,68.1818,6.5985,11,0.0013432,4,0.0,0.0
7448,5,17,10,1000,71.6916,0.0008683427,0.0001791818,4,0.0,0.0005375455,0.0032252729,42.0429,82.7009,3.9017,21,0.00062024,7,6.89160877715294e-05,0.0
7453,3,30,6,150,67.0104,0.001970093,0.0004324594,6,0.0,0.0003363573,0.0025274852,65.2977,91.0418,4.2319,20,0.0010763,5,0.0,0.0
7454,3,30,12,200,94.416,0.0025950581,0.0001410358,3,0.0,0.0002256572,0.002566851,26.8889,74.022,5.956,10,0.0019181,5,0.0,2.8207e-05
7463,6,23,12,900,95.9028,0.0034334306,0.0002668469,3,0.0001245286,0.000177898,0.003575749,40.48,56.5373,4.1294,17,0.0015121,6,0.0,5.3369e-05
7474,4,22,6,1000,92.3982,0.0014366784,0.0003052942,4,1.79584799942533e-05,0.0001077509,0.004004741,41.2432,52.7892,3.991,21,0.0010775,6,0.0,7.1834e-05
7481,2,24,24,600,78.1326,0.0027196653,0.0001599803,6,0.0,0.000209205,0.0035934039,38.268,58.4795,3.3288,25,0.00072606,6,0.0,0.00015998
7490,4,22,2,1000,118.6578,0.0041218258,0.0001855484,5,0.0,0.0002783226,0.0034458994,46.3012,55.5077,5.2423,17,0.00099401,6,0.0,0.0
7493,6,20,24,1000,116.5674,0.0018628912,0.0005080612,5,6.77414984419455e-05,0.000270966,0.0038951362,24.7018,37.4957,4.9652,13,0.00105,5,0.0,0.0
7504,5,23,16,800,118.2726,0.0048978837,0.0003465484,2,4.62064504204787e-05,9.24129008409574e-05,0.0040892709,26.9318,48.7006,4.3503,20,0.00055448,4,0.0,0.00041586
7525,5,21,8,1000,144.6954,0.0026603972,0.0004330879,2,3.09348512033657e-05,0.0002474788,0.0040524655,33.5632,48.626,6.0725,22,0.0015467,6,0.0,0.0
7528,2,23,10,500,91.8972,0.0014733316,0.0001059951,2,1.05995081828203e-05,0.0001271941,0.003190452,42.7867,69.3688,5.0199,14,0.00067837,7,0.0,0.0
7529,6,21,24,800,129.822,0.0020715848,0.0003021061,5,0.0001726321,0.0004459662,0.0037115894,19.9844,49.0698,6.0465,13,0.00066176,5,0.0,0.0
7530,5,25,8,400,159.4872,0.0045855889,0.0002759237,4,5.25568928364955e-05,0.0005518474,0.0030877175,22.9231,50.4681,8.4383,22,0.0011168,5,0.0,0.0
7531,2,28,6,200,50.8674,8.95950304623104e-05,5.97300203082069e-05,0,0.0,0.0002837176,0.0020009557,46.1053,98.0896,4.7836,8,0.00038825,7,0.0,0.0
7548,1,25,10,500,46.599,5.70472351106716e-05,5.70472351106716e-05,3,3.80314900737811e-05,0.0002472047,0.0023199209,33.4545,90.623,3.8934,11,0.00039933,5,0.0,7.6063e-05
7552,4,31,8,500,112.8882,0.003732839,0.0001127367,5,0.0,0.0001002104,0.0032568394,59.2587,60.7538,5.3192,22,0.0013153,7,0.0,0.0
7560,5,26,4,100,111.9732,0.001741009,0.0009276909,5,0.0001652052,0.000406659,0.0042317957,42.8692,57.0871,4.536,35,0.0016902,9,0.0,0.00013343
7563,6,31,8,700,66.9918,0.0001218769,9.14076782449726e-05,3,6.0938452163315e-05,0.0003351615,0.0029250457,17.5158,63.5,4.25,12,0.00057892,5,0.0,0.0
7565,3,29,12,730,122.3328,0.0018758056,0.0003107163,3,1.1508009574664e-05,0.0002646842,0.0036940711,22.675,62.3427,5.838,27,0.0020714,7,4.60320382986559e-05,0.0
7576,3,18,24,700,123.9654,0.0020771413,0.0003884085,1,0.0,0.0001857606,0.0034112402,41.791,54.9307,6.1584,13,0.00097947,7,0.0,0.0
7579,6,17,30,1200,131.8434,0.0026642265,0.0002834283,5,0.0,0.0002024488,0.004640127,25.3357,42.9459,4.6841,30,0.00095556,9,0.0,0.0
7580,5,22,12,800,128.9214,0.0052910744,0.0004311246,5,2.6128762541806e-05,6.5321906354515e-05,0.004180602,32.7022,50.7375,4.6094,20,0.0011366,6,0.0,0.0
7587,6,26,8,200,124.0722,0.0020193861,0.0003923379,8,3.46180475421186e-05,0.0007731364,0.0044080314,41.7008,47.1414,4.8246,30,0.0019848,7,0.0,8.0775e-05
7590,3,22,6,400,93.1896,0.0057316697,0.0001432917,6,0.0,0.0001212469,0.0025902738,43.8462,88.034,4.6766,22,0.00057317,7,0.0,0.0
7591,2,17,4,300,62.4618,0.0008958685,0.0001317454,4,0.0,0.0001317454,0.0029115725,49.9455,80.2534,3.7602,20,0.00057968,4,0.0,0.0
7592,5,27,4,100,159.1386,0.0085626708,0.0004497901,5,0.0001166122,0.0007996268,0.0037482508,27.7143,54.8267,5.5467,19,0.0016992,6,4.99766775504764e-05,0.0
7595,4,17,20,1000,154.2318,0.008347223,0.0007124039,4,4.03247486424001e-05,0.0002016237,0.0033603957,20.5141,54.64,6.208,18,0.00083338,5,0.0,0.0
7603,4,21,14,450,177.4398,0.0079488872,0.0004949307,3,0.0001649769,0.0005249265,0.0044993701,21.7391,46.2667,5.7333,21,0.0014998,6,0.0,0.0
7604,5,19,10,699,88.5342,0.003187652,0.0001887426,2,6.29141850515896e-05,0.0001258284,0.0034602802,41.9268,62.0121,3.8909,15,0.00085983,5,0.0,8.3886e-05
7614,4,20,10,700,121.1148,0.004764414,0.0006367189,4,0.0,0.0001646687,0.0049729943,38.354,44.2296,3.6711,29,0.00097703,7,0.0,0.0
7620,6,22,24,850,155.7354,0.0095597573,0.0005114999,5,0.0,1.7637928601665e-05,0.0048680683,39.9855,43.9275,4.1775,25,0.0011288,4,0.0,0.00024693
7623,2,22,6,400,71.088,0.0002983472,0.0002386777,8,0.0,0.0001790083,0.0024464467,35.8528,75.4878,5.3963,16,0.00019393,7,0.0,0.0
7628,5,25,12,730,88.0242,0.0024623139,0.0002080829,7,2.31203181355775e-05,0.0003814852,0.0038842134,27.7493,61.7143,3.6577,24,0.00076297,8,0.0,0.0
7630,5,27,4,400,96.4746,0.0023281461,0.000490136,2,9.19005023894131e-05,0.00061267,0.0030082098,48.3347,65.9552,5.6802,42,0.0011886,11,0.0001592942,0.00042274
7633,6,18,6,800,134.652,0.0006015882,0.0002606882,2,6.01588192829069e-05,0.0001403706,0.0035293174,28.4571,48.9773,6.9659,12,0.0006818,4,0.0,0.0
7634,5,21,10,350,120.2352,0.0028756917,0.0004030325,7,3.26783146703847e-05,0.0005991024,0.0044224653,32.0,56.6995,4.4557,25,0.0015359,8,0.0,0.0
7649,4,23,24,900,93.3078,0.0039802777,0.0001514985,4,0.0,0.0001377259,0.0036015315,45.9387,63.5335,3.7973,38,0.00050959,7,7.57492287351256e-05,8.9522e-05
7655,4,21,8,100,142.4628,0.0067596916,0.0002714736,3,0.0002443262,0.0003529156,0.0032848301,18.7667,49.2562,6.1322,11,0.00084157,6,0.0,2.7147e-05
7663,4,18,12,300,84.1884,0.0025680321,0.0006005882,4,0.0,0.0002485192,0.0038727581,36.4718,57.8503,3.5187,29,0.00071449,9,0.0001139047,0.00023816
7667,5,20,24,1500,77.3274,0.0007973099,0.0001126634,6,3.46656498076056e-05,0.0002339931,0.0031805734,36.6667,65.4169,4.4687,35,0.00069331,10,2.59992373557042e-05,0.00012133
7676,3,27,8,100,76.3044,0.00090587,0.0001107174,3,0.0001711088,7.0456558499074e-05,0.0034523714,32.0234,63.5335,6.0175,20,0.00061398,7,0.0,0.0
7681,5,19,24,1500,90.435,0.001493111,0.0001773993,4,0.0,0.000694814,0.0038584353,35.5692,52.705,4.1303,23,0.00091656,9,0.0,0.00028088
7685,1,26,12,336,64.0734,0.0003707365,8.23858955346845e-05,5,0.0,9.268413247652e-05,0.00373826,41.2486,58.5014,3.168,17,0.00040163,8,0.0,0.0
7699,5,17,6,400,140.6124,0.0018536526,0.0005165917,10,0.0,0.0007090474,0.0035249787,28.3228,52.1149,7.3563,30,0.0014384,8,0.0,8.1034e-05
7700,1,22,4,250,89.064,0.003072445,0.0005597572,5,2.48780973231167e-05,4.97561946462335e-05,0.0036943975,46.3784,58.8687,3.7306,24,0.0007339,6,0.0,0.00021146
7709,4,21,10,800,150.7878,0.0043075656,0.0004209056,5,5.37326264507809e-05,0.0007701676,0.0042806992,24.4361,50.4686,5.6046,33,0.0015403,9,2.68663132253905e-05,0.00010747
7712,6,24,16,750,126.087,0.0025425857,0.0003243628,4,5.23165780772611e-05,0.0001255598,0.0044678358,28.0469,45.8361,4.7658,21,0.00093124,7,0.0,0.0
7715,3,18,16,400,83.2962,0.0022227113,3.30105633802817e-05,0,0.0,9.90316901408451e-05,0.0024537852,38.7387,65.6861,5.6592,14,0.00053917,7,0.0,0.00015405
7721,6,22,20,400,170.8218,0.0098735616,0.0006037789,2,8.28716200217834e-05,0.0004261969,0.0047473599,24.09,46.414,4.7556,18,0.00088791,8,0.0,0.0
7723,6,19,12,520,136.6374,0.0081879526,0.0005760369,4,9.87491770901909e-05,0.0001974984,0.0040322581,39.681,59.5102,4.4367,32,0.00055135,7,0.0,0.0
7728,3,20,6,1000,61.314,0.0009425714,0.0002732091,3,0.0002185673,0.0002595487,0.0032648489,54.437,85.6736,3.3598,20,0.00081963,6,0.0,0.00012294
7729,6,23,12,500,130.4244,0.0038765211,0.0004680314,8,0.000101746,0.0005087298,0.0045378698,44.8539,44.9058,4.9148,27,0.0014346,9,8.13967685482886e-05,0.00034594
7734,4,23,10,400,94.395,0.0007277679,0.0001173819,1,5.47782264375372e-05,0.0002269384,0.0033492973,48.2904,60.7664,4.9393,30,0.00094688,10,7.04291482768335e-05,7.0429e-05
7736,5,26,16,1000,94.0056,0.0031885696,0.0002018082,4,2.69077601980411e-05,0.0001479927,0.0028925842,47.2523,70.8837,4.986,29,0.001157,6,2.69077601980411e-05,1.3454e-05
7740,3,23,10,730,122.8854,7.10025560920193e-05,4.05728891954396e-05,2,0.0002231509,0.0004767314,0.003377693,25.5904,58.1862,6.7538,24,0.00069988,8,0.0,0.0
7741,5,21,14,750,83.2566,0.0020408163,0.0004279131,3,0.0,0.0002633311,0.0030941409,36.086,64.8936,4.4255,6,0.00088874,4,0.0,0.00013167
7752,6,21,10,1500,111.024,0.0010666229,0.0003897276,4,4.1023957991467e-05,8.2047915982934e-05,0.0032614047,35.7215,67.673,6.1384,12,0.0010461,5,0.0,0.0
7760,1,17,4,24,48.879,0.0004002818,0.0002561804,8,4.80338158063277e-05,8.00563596772128e-05,0.0023856795,55.973,105.0201,3.8255,15,0.0007045,6,9.60676316126553e-05,3.2023e-05
7770,5,21,18,1000,104.0502,0.0012886598,0.0002170374,5,1.35648399348888e-05,0.0005290288,0.0030792187,29.646,67.0837,6.0793,27,0.001248,8,2.71296798697775e-05,2.713e-05
7771,5,18,28,1200,106.752,0.0023677249,0.0004761905,4,3.96825396825397e-05,0.0002380952,0.0037698413,40.662,49.4035,4.6947,29,0.00075397,3,0.0,0.00021164
7774,4,20,12,450,117.111,0.0035391915,0.0003182379,8,0.0002121586,0.0003471686,0.0047157075,27.4016,47.3865,4.1636,26,0.000974,9,0.0,1.9287e-05
7790,4,28,14,730,104.4084,0.0042064811,0.0005193187,5,5.19318653926049e-05,0.0006751143,0.0027523889,63.2381,69.8113,5.5189,19,0.00090881,4,0.0,0.0
7792,4,23,14,150,83.2944,0.0031091456,0.0004714228,2,4.48974094194765e-05,8.9794818838953e-05,0.0030530238,52.3985,64.7647,4.2353,23,0.00071836,6,0.0001010192,0.00010102
7793,4,16,12,500,78.9924,0.0019609503,0.0003950116,3,0.0,0.0002116133,0.0027368659,28.601,72.9072,4.7216,23,0.00077592,7,0.0,0.0
7794,5,21,20,730,139.5462,0.0010581888,0.0001744267,5,2.3256895669566e-05,0.0003023396,0.0035001628,35.4,60.9834,7.0598,27,0.0011861,6,0.0,0.0
7795,4,28,4,950,150.258,0.0080673346,0.0004368593,7,0.0,0.0007669307,0.0037181578,29.0995,61.5875,5.6632,33,0.0011455,7,0.0,4.854e-05
7801,2,19,20,12,57.1536,0.0015838908,0.0003322848,5,1.10761596739179e-05,0.0002658278,0.003189934,61.4216,81.3611,3.0174,17,0.00086394,7,0.0,5.5381e-05
7804,1,21,10,500,73.1424,3.03324435816549e-05,3.03324435816549e-05,1,0.0,3.03324435816549e-05,0.0021081048,70.7246,83.0216,6.4173,15,0.0010161,5,0.0,0.0
7805,4,25,2,400,82.203,0.0015073213,0.0003050531,4,5.3832902670112e-05,0.0009869365,0.0026557565,50.449,64.1351,5.3311,30,0.0012023,5,0.0,0.0
7806,3,21,6,300,134.6472,0.0030246305,0.0005418719,8,7.88177339901478e-05,7.88177339901478e-05,0.0039408867,22.8972,49.82,5.67,22,0.0013399,8,0.0001280788,0.00026601
7809,4,24,20,730,123.462,0.0037214802,0.0001507142,0,0.0,0.0003362085,0.0031649972,31.0147,64.8059,6.2418,19,0.0011593,6,0.0,0.0
7810,3,22,14,80,52.8882,0.0021778312,0.0002252929,6,5.63232201862421e-05,0.0001314208,0.0015582758,35.3659,103.5181,5.0241,12,0.00060078,5,0.0,0.0
7816,5,27,24,900,117.4518,0.0020888653,0.0003628961,7,2.65533722782793e-05,0.0003274916,0.003496194,59.8274,60.8101,5.9063,34,0.001487,10,5.31067445565587e-05,9.7362e-05
7831,3,16,6,600,101.0802,0.0003119664,8.20964140286352e-05,3,0.0,0.0007388677,0.0028897938,37.44,57.6818,6.4034,18,0.0015106,6,0.0,0.0
7832,2,22,6,500,97.632,0.0045993532,0.0001796622,6,0.0001796622,0.0007006827,0.0024074739,55.5489,92.7463,5.8358,15,0.0012397,5,0.0,0.0
7836,4,21,2,255,84.5652,0.0017570527,0.0002860318,4,1.63446765388513e-05,0.000555719,0.0034242097,54.0383,75.8759,4.1551,34,0.0010869,10,0.0001552744,0.00018796
7847,3,25,10,100,124.8396,0.0077802258,0.0004934362,8,3.44257780225833e-05,0.0003213073,0.0031786468,33.5507,66.1661,5.0,21,0.00094097,9,0.0,0.00044754
7851,5,21,10,430,122.2194,0.0023255814,0.0005547258,6,9.60102410923832e-05,0.0008427566,0.0040857691,22.2723,50.5274,5.0914,20,0.00088543,6,0.0,9.601e-05
7863,4,20,20,1000,109.8432,0.002027847,0.0004311171,7,0.0001756403,0.0002395095,0.0030657214,29.2775,68.6875,6.2812,21,0.00062272,5,0.0,0.0
7867,6,18,20,1500,136.7148,0.0063959611,0.0002168122,5,6.19463544570402e-05,0.0004336245,0.0037787276,23.9506,58.459,5.1107,21,0.00096017,6,0.0,0.0
7870,5,20,8,300,123.3264,0.0056959526,0.0006219151,6,0.0,0.0001382034,0.0033859822,25.1462,66.2974,5.2974,25,0.00054294,6,5.92300098716683e-05,6.9102e-05
7881,4,17,12,250,122.6952,0.0019778481,0.0002008277,3,6.0856864654333e-06,1.21713729308666e-05,0.003998296,47.8171,64.6758,5.1568,31,0.0010711,11,0.0001460565,0.00024951
7884,2,17,4,350,92.1114,0.0031375868,0.0004669897,5,0.0,4.37802813612749e-05,0.0028311249,41.7824,62.6598,5.1031,12,0.00070048,7,0.0,4.378e-05
7886,4,18,20,750,148.923,0.0086796593,0.0003871967,2,1.6133195663397e-05,0.0001774652,0.0030169076,42.9677,61.7968,6.5027,18,0.0011455,7,0.0,0.0001452
7889,7,17,6,1100,159.2238,0.0035701166,0.0008724401,4,0.000241069,0.000700248,0.0048328588,17.9333,36.4181,5.323,21,0.0012398,7,0.0,4.5918e-05
7893,4,23,28,500,80.6748,0.0025505384,0.0002833932,3,3.14881289753763e-05,6.29762579507526e-05,0.0040619686,45.0428,64.5581,3.0155,17,0.00069274,7,9.44643869261289e-05,4.7232e-05
7906,2,24,4,120,74.7108,0.0023491592,0.0002472799,7,0.0002369766,0.0002060666,0.0030394824,57.1701,71.6068,4.0576,22,0.00069032,9,0.0002060666,0.00013394
7909,2,25,4,150,37.5,0.0003659608,0.0001951791,2,7.31921538011125e-05,0.0001463843,0.0011954718,44.5,102.449,5.7143,8,0.00060993,3,0.0,0.0
7918,3,31,4,300,88.9254,0.0022246941,0.0004032258,3,0.0001112347,2.78086763070078e-05,0.003740267,42.791,60.2528,3.8439,23,0.00082036,5,0.0,0.0
7922,5,28,8,750,179.0754,0.00294776,0.0005832466,4,0.000110344,0.0009221602,0.0048393707,30.7276,39.355,6.2541,29,0.0013478,7,0.0,0.0
7923,3,20,28,300,83.8716,0.0013267775,3.90228674002966e-05,1,1.95114337001483e-05,0.0003512058,0.0016389604,58.7952,89.9524,8.5833,18,0.00064388,5,0.0,0.0
7925,4,16,28,850,131.3802,0.0088341237,0.000170983,5,0.0,0.0001139887,0.0033512676,46.6212,68.0136,4.7585,22,0.00090051,6,0.0,0.0
7934,2,20,20,30,67.2546,0.0013659767,0.000166369,6,1.75125214528388e-05,6.12938250849357e-05,0.0033974292,73.6641,71.9588,3.4356,25,0.00065672,8,9.63188679906133e-05,0.00016637
7939,4,20,8,500,149.3934,0.0049928876,0.0004409673,5,4.2674253200569e-05,0.0003129445,0.0044238976,46.2194,45.2347,5.0257,19,0.0010242,7,7.11237553342817e-05,0.00018492
7945,4,22,14,800,135.2832,0.0006765115,0.0003092624,5,0.0,0.0009084583,0.0040010824,21.7476,47.285,6.2319,13,0.00098577,6,0.0,1.9329e-05
7955,3,25,4,360,64.6458,0.0017654848,0.0004291109,3,2.45206218429699e-05,8.58221764503948e-05,0.0031754205,43.2868,78.3629,3.4402,23,0.0010299,8,0.0,0.00015938
7957,3,21,20,160,90.9126,0.0019406273,0.0003146963,2,0.0001048988,0.0001835729,0.0020979755,32.9114,98.65,7.35,11,0.0010752,4,0.0,0.0
7962,2,18,14,300,108.2226,0.0082145071,0.0006027416,4,6.88847558035407e-05,6.88847558035407e-05,0.0023937453,50.029,81.6691,5.0216,10,0.00065441,3,0.0,0.0
7969,4,16,28,800,129.1212,0.0053553956,0.0001397819,7,6.98909700866648e-05,0.0003494549,0.0042371401,48.8347,53.2701,4.3649,30,0.00060281,7,0.0,0.0
7970,4,18,10,200,54.2802,0.0016100467,0.0004025117,1,0.0,0.0002817582,0.0018314281,41.5556,95.3846,5.1319,8,0.0010264,3,0.0,0.00012075
7974,2,20,10,100,61.0146,1.35523391337345e-05,2.7104678267469e-05,0,2.7104678267469e-05,0.0002168374,0.0032525614,63.6318,79.1167,3.5583,24,0.00081314,4,0.0,9.4866e-05
7975,5,21,12,800,75.9108,0.0008011666,8.10168515051131e-05,3,0.0,9.00187238945701e-06,0.0036907677,40.4499,60.1268,3.8293,26,0.00072015,10,0.0001080225,0.00013503
7979,6,23,8,500,124.1724,0.0028486437,0.0004159524,7,6.30230916607845e-05,0.0006680448,0.0050922658,24.1886,46.9208,4.0495,25,0.0011596,9,6.30230916607845e-05,0.00015126
7986,4,22,6,500,109.9542,0.0024642548,0.0004061958,5,0.0,0.0002843371,0.0032495667,38.5439,67.7333,5.5792,33,0.0020445,7,0.0,0.0
7988,4,18,28,1000,178.7328,0.0052721741,0.0005094958,8,0.0,0.0002215199,0.0042827185,24.8221,56.2414,7.1759,31,0.0015063,11,2.95359896033317e-05,0.0
7989,5,19,28,400,134.2224,0.0080923236,0.0002693849,6,0.000107754,0.0002801603,0.004417913,35.8435,50.2146,3.9195,21,0.0011961,7,0.0002047326,0.00028016
7993,3,20,6,250,83.9088,0.0007270824,0.0002762913,5,0.0,0.0001454165,0.0034899953,24.7866,62.2167,4.4833,15,0.0010761,7,0.0,0.00011633
7997,6,17,24,1320,147.9558,0.0053201477,0.0002034174,2,0.0001408274,0.0001564749,0.0039275208,28.24,47.4263,5.5458,16,0.00079802,4,0.0,0.0
8006,5,18,6,150,153.8304,0.0030022075,0.0005518764,5,0.0001324503,9.93377483443709e-05,0.0053090508,19.7583,38.3534,4.8378,20,0.0007064,8,0.0,0.0
8007,5,21,10,700,105.8532,0.0010754104,0.0001975244,3,0.000104249,0.0001316829,0.0039669476,48.9861,51.3693,4.4094,37,0.00072974,10,0.000104249,0.00021398
8017,6,23,14,1000,107.454,0.002145835,0.0004087305,4,0.0002452383,0.0001430557,0.0032085343,21.7949,55.1083,5.6242,15,0.0011444,6,0.0,0.00018393
